id,score
191003285_edd8d0cf58.jpg,4.3891732353810896e-232
1917265421_aeccf1ca38.jpg,7.711523862191631e-155
1962729184_6996e128e7.jpg,1.4875195904069663e-231
197107117_4b438b1872.jpg,7.208781414766327e-155
197504190_fd1fc3d4b7.jpg,1.2627076138080564e-231
1982852140_56425fa7a2.jpg,8.557332335294228e-155
1998457059_c9ac9a1e1a.jpg,6.867731683891005e-155
200771289_31902164a7.jpg,1.4256605770826504e-231
2021613437_d99731f986.jpg,6.0545243080267405e-155
2041867793_552819a40b.jpg,1.5319719891192393e-231
2054869561_ff723e9eab.jpg,4.476766863915479e-78
2061144717_5b3a1864f0.jpg,7.711523862191631e-155
2061354254_faa5bd294b.jpg,1.3483065280626046e-231
2064790732_219e52e19c.jpg,6.7393716283177006e-155
2073105823_6dacade004.jpg,7.711523862191631e-155
2073964624_52da3a0fc4.jpg,6.7393716283177006e-155
2075321027_c8fcbaf581.jpg,1.5728604687011317e-231
2077079696_03380d218b.jpg,1.0032743411283238e-231
2078311270_f01c9eaf4c.jpg,1.4347128449946335e-231
2083434441_a93bc6306b.jpg,1.384292958842266e-231
2084217208_7bd9bc85e5.jpg,1.2967862918337585e-231
2086513494_dbbcb583e7.jpg,5.969061643530969e-155
2089426086_7acc98a3a8.jpg,1.0032743411283238e-231
2096771662_984441d20d.jpg,5.1582804155151475e-78
2100816230_ff866fb352.jpg,1.0748016968157982e-231
2101457132_69c950bc45.jpg,1.1862177682648818e-231
2102360862_264452db8e.jpg,4.797597231912944e-78
2103568100_5d018c495b.jpg,1.04198122363916e-154
2105756457_a100d8434e.jpg,1.0832677820940877e-231
2112921744_92bf706805.jpg,8.286571670851008e-155
211295363_49010ca38d.jpg,1.2387197655613557e-231
2120383553_5825333a3f.jpg,3.4712915060210913e-78
2120411340_104eb610b1.jpg,5.218621439957678e-78
2124040721_bffc0a091a.jpg,6.887578243315168e-155
2128119486_4407061c40.jpg,1.0547686614863434e-154
2140182410_8e2a06fbda.jpg,0.38260294162784475
2148916767_644ea6a7fa.jpg,0.7825422900366437
215214751_e913b6ff09.jpg,8.014508691042773e-155
2160266952_a2ab39191b.jpg,7.657404561915943e-155
2162564553_96de62c7e6.jpg,1.0244914152188952e-231
2167644298_100ca79f54.jpg,5.798881106377341e-155
2170222061_e8bce4a32d.jpg,0.5
2176980976_7054c99621.jpg,1.384292958842266e-231
2182488373_df73c7cc09.jpg,4.2827389785030944e-78
2183227136_8bb657846b.jpg,1.583976781977924e-231
2189995738_352607a63b.jpg,8.38826642100846e-155
2192131110_8a40e7c028.jpg,9.975386110402101e-155
219301555_17883a51bd.jpg,6.805395922591311e-155
2194286203_5dc620006a.jpg,1.331960397810445e-231
2194494220_bb2178832c.jpg,6.968148412761692e-155
2196107384_361d73a170.jpg,1.4256605770826504e-231
2196316998_3b2d63f01f.jpg,1.2508498911928379e-231
2196846255_2c1635359a.jpg,1.312834642906688e-154
2197275664_fabcf3424b.jpg,1.5319719891192393e-231
2204550058_2707d92338.jpg,7.241926111174567e-155
2206960564_325ed0c7ae.jpg,6.342499378118519e-78
2207244634_1db1a1890b.jpg,6.608446987146148e-78
2208067635_39a03834ca.jpg,7.657404561915943e-155
2208310655_a3d83080c5.jpg,7.208781414766327e-155
2215136723_960edfea49.jpg,4.618846890203085e-78
2216695423_1362cb25f3.jpg,7.600394483915427e-155
2218609886_892dcd6915.jpg,5.94781875096292e-155
2224450291_4c133fabe8.jpg,1.2882297539194154e-231
2225231022_1632d0a5aa.jpg,1.3165594234639305e-231
2228022180_9597b2a458.jpg,1.384292958842266e-231
2229179070_dc8ea8582e.jpg,6.040533861202418e-155
223299142_521aedf9e7.jpg,6.0586496599702706e-155
2238019823_79318d1f11.jpg,3.9876353728947065e-78
2238759450_6475641bdb.jpg,1.1988328686372911e-231
2239938351_43c73c887c.jpg,0.38498150077635496
224369028_b1ac40d1fa.jpg,1.2508498911928379e-231
2247889670_413db8094b.jpg,2.0685210321540116e-155
2248487950_c62d0c81a9.jpg,1.384292958842266e-231
2251747182_6b67a3ab8b.jpg,9.53091075863908e-155
2256133102_e2c8314ecb.jpg,7.241926111174567e-155
2265096094_8cc34d669c.jpg,6.684949609530091e-155
226607225_44d696db6b.jpg,9.853445011990208e-232
2271755053_e1b1ec8442.jpg,1.3483065280626046e-231
2274992140_bb9e868bb8.jpg,8.66747005226959e-155
2280525192_81911f2b00.jpg,4.797597231912944e-78
2283966256_70317e1759.jpg,0.5410822690539396
2285570521_05015cbf4b.jpg,7.241926111174567e-155
2288099178_41091aa00c.jpg,1.1640469867513693e-231
2289068031_fe26990183.jpg,1.384292958842266e-231
2292406847_f366350600.jpg,1.4488496539373276e-231
2295216243_0712928988.jpg,9.280167055464391e-78
2295750198_6d152d7ceb.jpg,1.2183324802375697e-231
229862312_1a0ba19dab.jpg,7.57965434483665e-155
2300168895_a9b83e16fc.jpg,0.5
2301525531_edde12d673.jpg,8.929334592065812e-78
2306674172_dc07c7f847.jpg,6.7393716283177006e-155
2307118114_c258e3a47e.jpg,6.333134513676991e-155
2308271254_27fb466eb4.jpg,8.068564628293374e-78
2308978137_bfe776d541.jpg,1.384292958842266e-231
2309860995_c2e2a0feeb.jpg,1.0540802035034432e-154
2310126952_7dc86d88f6.jpg,4.0524962413350997e-78
2311690895_0d6efe11c8.jpg,1.2882297539194154e-231
2317714088_bcd081f926.jpg,8.15394372921771e-155
2333288869_8c01e4c859.jpg,7.241926111174567e-155
2339106348_2df90aa6a9.jpg,7.657404561915943e-155
2340206885_58754a799a.jpg,0.7598356856515925
2343525685_3eba3b6686.jpg,7.478986131155753e-155
2345984157_724823b1e4.jpg,0.41113361690051975
2346401538_f5e8da66fc.jpg,1.1103055738259992e-231
2351479551_e8820a1ff3.jpg,3.5354605262379067e-78
2354540393_a149722680.jpg,1.2882297539194154e-231
2358554995_54ed3baa83.jpg,1.3165594234639305e-231
2358561039_e215a8d6cd.jpg,1.4488496539373276e-231
2358898017_24496b80e8.jpg,4.953890078369194e-78
2370481277_a3085614c9.jpg,8.38826642100846e-155
2373234213_4ebe9c4ee5.jpg,1.4875195904069663e-231
2374652725_32f90fa15c.jpg,0.5410822690539396
2378149488_648e5deeac.jpg,1.4488496539373276e-231
2384353160_f395e9a54b.jpg,7.57965434483665e-155
2393264648_a280744f97.jpg,0.25091539267089075
2396025708_e4a72e2558.jpg,1.3483065280626046e-231
2396691909_6b8c2f7c44.jpg,7.478986131155753e-155
2398605966_1d0c9e6a20.jpg,0.7952707287670506
241031254_0c6f30e3d1.jpg,8.853864984883467e-232
2410320522_d967f0b75c.jpg,0.4347208719449914
241345811_46b5f157d4.jpg,1.4488496539373276e-231
241345844_69e1c22464.jpg,3.0860326910354345e-78
241345905_5826a72da1.jpg,7.183445846156676e-155
241346508_0b3907a95b.jpg,7.600394483915427e-155
241346971_c100650320.jpg,1.4488496539373276e-231
241347204_007d83e252.jpg,9.170599044431425e-155
241347760_d44c8d3a01.jpg,5.423660437707094e-78
2414397449_2ac3b78e0d.jpg,4.2212302085048554e-78
2415803492_56a673dc25.jpg,7.208781414766327e-155
2419221084_01a14176b4.jpg,0.2984745896009823
2421446839_fe7d46c177.jpg,7.974457410557563e-155
2431470169_0eeba7d602.jpg,7.241926111174567e-155
2431832075_00aa1a4457.jpg,1.171778691554733e-231
2435685480_a79d42e564.jpg,6.865395738677859e-155
2436081047_bca044c1d3.jpg,6.805395922591311e-155
2443380641_7b38d18f5b.jpg,6.7393716283177006e-155
2445283938_ff477c7952.jpg,1.331960397810445e-231
244571201_0339d8e8d1.jpg,1.331960397810445e-231
2450299735_62c095f40e.jpg,5.253283993027542e-78
2450453051_f1d4a78ab4.jpg,6.223629500679345e-155
245252561_4f20f1c89e.jpg,6.010455532087301e-155
2453971388_76616b6a82.jpg,5.474320712955125e-232
2458269558_277012780d.jpg,5.395774370246974e-78
245895500_a4eb97af02.jpg,1.384292958842266e-231
246055693_ccb69ac5c6.jpg,1.1896457329133973e-231
2460797929_66446c13db.jpg,4.566972108023278e-78
2461616306_3ee7ac1b4b.jpg,1.646211035903463e-231
2470486377_c3a39ccb7b.jpg,8.396161215621529e-232
2472980433_210ec62874.jpg,1.5319719891192393e-231
2473689180_e9d8fd656a.jpg,1.1640469867513693e-231
2473738924_eca928d12f.jpg,7.711523862191631e-155
2473791980_805c819bd4.jpg,4.797597231912944e-78
2475162978_2c51048dca.jpg,3.5354605262379067e-78
247637795_fdf26a03cf.jpg,7.241926111174567e-155
247704641_d883902277.jpg,6.08970970641905e-155
2479162876_a5ce3306af.jpg,4.583829695130767e-78
2479652566_8f9fac8af5.jpg,1.4740564900137075e-231
2480327661_fb69829f57.jpg,1.6954057018456463e-231
2480850054_de3433b54a.jpg,1.4147351699132998e-231
2482629385_f370b290d1.jpg,9.170599044431425e-155
2490768374_45d94fc658.jpg,7.57965434483665e-155
249394748_2e4acfbbb5.jpg,6.373704167435469e-155
2495931537_9b8d4474b6.jpg,8.094465157127193e-155
2496370758_a3fbc49837.jpg,0.3655552228545123
2497420371_74788d7ba1.jpg,6.887578243315168e-155
2498897831_0bbb5d5b51.jpg,1.3165594234639305e-231
2501595799_6316001e89.jpg,7.877458036488388e-155
2502905671_c6039804ab.jpg,5.105359651295608e-78
2505988632_9541f15583.jpg,1.5319719891192393e-231
2510020918_b2ca0fb2aa.jpg,1.258141043412406e-231
2511019188_ca71775f2d.jpg,0.46182613432486475
2518508760_68d8df7365.jpg,1.2069187085583323e-154
2521770311_3086ca90de.jpg,6.5806869883189804e-155
2522297487_57edf117f7.jpg,6.5823434733453935e-155
2525270674_4ab536e7ec.jpg,5.60411810495621e-155
2526041608_a9775ab8d7.jpg,6.3502977614349235e-155
2526585002_10987a63f3.jpg,1.2882297539194154e-231
2529116152_4331dabf50.jpg,7.657404561915943e-155
2533424347_cf2f84872b.jpg,1.4740564900137075e-231
2533642917_a5eace85e6.jpg,7.629999090858336e-155
2534502836_7a75305655.jpg,0.27338535134616687
2541104331_a2d65cfa54.jpg,0.45499414040480374
2542662402_d781dd7f7c.jpg,6.552765724042392e-155
254295381_d98fa049f4.jpg,1.331960397810445e-231
2543589122_ec3e55f434.jpg,8.38826642100846e-155
2544182005_3aa1332bf9.jpg,1.2882297539194154e-231
2544426580_317b1f1f73.jpg,1.4875195904069663e-231
2549968784_39bfbe44f9.jpg,1.5319719891192393e-231
2553550034_5901aa9d6c.jpg,1.4256605770826504e-231
2554081584_233bdf289a.jpg,1.2882297539194154e-231
2559503010_84f20b3bc9.jpg,1.0518351895246305e-231
2559921948_06af25d566.jpg,9.291879812217675e-232
256085101_2c2617c5d0.jpg,8.38826642100846e-155
2573625591_70291c894a.jpg,7.600394483915427e-155
2575647360_f5de38c751.jpg,4.560736619621221e-78
2577972703_a22c5f2a87.jpg,1.0547686614863434e-154
2581066814_179d28f306.jpg,9.53091075863908e-155
2587818583_4aa8e7b174.jpg,1.5319719891192393e-231
2588927489_f4da2f11ec.jpg,9.988500430528834e-232
2589241160_3832440850.jpg,1.2882297539194154e-231
2594042571_2e4666507e.jpg,7.657404561915943e-155
2594902417_f65d8866a8.jpg,0.4286982293646294
2595186208_9b16fa0ee3.jpg,1.2183324802375697e-231
2599444370_9e40103027.jpg,7.951872734206407e-155
2600867924_cd502fc911.jpg,6.86809206056511e-78
2602085456_d1beebcb29.jpg,1.331960397810445e-231
2602258549_7401a3cdae.jpg,8.286571670851008e-155
2603792708_18a97bac97.jpg,1.2882297539194154e-231
260520547_944f9f4c91.jpg,1.0518351895246305e-231
2607462776_78e639d891.jpg,1.5319719891192393e-231
260828892_7925d27865.jpg,4.1382219658909647e-78
2608289957_044849f73e.jpg,5.094696780347207e-155
2610447973_89227ff978.jpg,1.384292958842266e-231
2612488996_9450de0e54.jpg,4.661032518640916e-78
261490838_2f3ac98b12.jpg,8.15394372921771e-155
2616643090_4f2d2d1a44.jpg,1.4740564900137075e-231
2621415349_ef1a7e73be.jpg,1.2882297539194154e-231
2623930900_b9df917b82.jpg,1.1193096620723278e-231
2631300484_be8621d17b.jpg,1.1903225844148727e-231
263854883_0f320c1562.jpg,3.8719283242189536e-78
2641770481_c98465ff35.jpg,8.80154124704578e-155
2644430445_47c985a2ee.jpg,1.5319719891192393e-231
2646046871_c3a5dbb971.jpg,6.975255010667348e-155
2646116932_232573f030.jpg,4.797597231912944e-78
2647049174_0fb47cee2e.jpg,1.331960397810445e-231
2648165716_02e2e74fd6.jpg,1.4959003140449574e-231
2652522323_9218afd8c2.jpg,0.3549481056010053
2654514044_a70a6e2c21.jpg,0.4111336169005197
2657484284_daa07a3a1b.jpg,1.384292958842266e-231
2660008870_b672a4c76a.jpg,9.711929667259895e-232
2662845514_8620aaee96.jpg,1.2917956969975423e-231
2663794355_e726ec7e05.jpg,8.286571670851008e-155
2666179615_f05a9d8331.jpg,6.197223199276648e-155
2667015110_1670324a33.jpg,7.241926111174567e-155
2675685200_0913d84d9b.jpg,5.798881106377341e-155
2676764246_c58205a365.jpg,8.38826642100846e-155
2677656448_6b7e7702af.jpg,5.30941411456236e-78
2682382530_f9f8fd1e89.jpg,9.918892480173173e-232
2683963310_20dcd5e566.jpg,6.5806869883189804e-155
2689001252_e0016c89f0.jpg,5.775353993361614e-78
2693425189_47740c22ed.jpg,1.331960397810445e-231
2696866120_254a0345bc.jpg,7.57965434483665e-155
2698666984_13e17236ae.jpg,1.384292958842266e-231
2704934519_457dc38986.jpg,1.331960397810445e-231
2706766641_a9df81969d.jpg,6.8489908526642754e-155
270724499_107481c88f.jpg,0.7420884818558928
2707873672_15e6b5d54b.jpg,1.4875195904069663e-231
270816949_ffad112278.jpg,1.3861855791380656e-231
2708686056_1b8f356264.jpg,0.0
2712787899_d85048eb6a.jpg,1.2778269941762074e-231
2715035273_8fc8b1291c.jpg,6.572888952391001e-155
2718024196_3ff660416a.jpg,5.072841446586652e-78
2718495608_d8533e3ac5.jpg,7.57965434483665e-155
2723477522_d89f5ac62b.jpg,0.537284965911771
2729655904_1dd01922fb.jpg,1.0148936155293581e-154
2731171552_4a808c7d5a.jpg,6.5806869883189804e-155
2735558076_0d7bbc18fc.jpg,1.1852285898528657e-231
2739331794_4ae78f69a0.jpg,1.4740564900137075e-231
2748729903_3c7c920c4d.jpg,7.241926111174567e-155
2757803246_8aa3499d26.jpg,1.3109733799909448e-231
2759860913_f75b39d783.jpg,1.4740564900137075e-231
2762301555_48a0d0aa24.jpg,6.513869329968086e-155
2763044275_aa498eb88b.jpg,0.44632361378533286
2764178773_d63b502812.jpg,1.0148936155293581e-154
2774430374_fee1d793e7.jpg,9.711929667259895e-232
2774554310_007e980a90.jpg,8.34076112986429e-232
2782433864_5a0c311d87.jpg,1.2917956969975423e-231
2788945468_74a9618cfa.jpg,2.8744291130001147e-232
2796801478_8ebd7e550b.jpg,8.534204031625306e-155
2797149878_bb8e27ecf9.jpg,1.384292958842266e-231
279728508_6bd7281f3c.jpg,1.384292958842266e-231
2806710650_e201acd913.jpg,1.4488496539373276e-231
280706862_14c30d734a.jpg,0.3201911827891037
2813033949_e19fa08805.jpg,1.4875195904069663e-231
2813992915_f732cf8539.jpg,8.135321805168572e-155
2815256108_fc1302117d.jpg,5.607479438626032e-155
2822290399_97c809d43b.jpg,6.684949609530091e-155
2830869109_c4e403eae6.jpg,7.865406450922293e-232
2831217847_555b2f95ca.jpg,1.2882297539194154e-231
2839038702_e168128665.jpg,1.2183324802375697e-231
2842865689_e37256d9ce.jpg,4.35483727327488e-155
2843695880_eeea6c67db.jpg,1.2882297539194154e-231
2844018783_524b08e5aa.jpg,1.1896457329133973e-231
2844641033_dab3715a99.jpg,4.335118471269586e-78
2847615962_c330bded6e.jpg,7.951455490316087e-232
2854207034_1f00555703.jpg,5.48606597242747e-78
2854959952_3991a385ab.jpg,5.59156616093781e-78
2856080862_95d793fa9d.jpg,1.5319719891192393e-231
2860872588_f2c7b30e1a.jpg,4.484824319939061e-78
2861932486_52befd8592.jpg,1.384292958842266e-231
2862004252_53894bb28b.jpg,1.3934875572055278e-231
2866254827_9a8f592017.jpg,5.353909682421663e-155
2868575889_2c030aa8ae.jpg,8.476452820020735e-155
2869491449_1041485a6b.jpg,0.4111336169005197
2870875612_2cbb9e4a3c.jpg,4.888731610154635e-78
2876993733_cb26107d18.jpg,0.0
2877503811_4e311253ec.jpg,4.739132419722992e-232
2878190821_6e4e03dc5f.jpg,7.208781414766327e-155
2878272032_fda05ffac7.jpg,9.975386110402101e-155
2883099128_0b056eed9e.jpg,1.4488496539373276e-231
2884301336_dc8e974431.jpg,1.4875195904069663e-231
2884420269_225d27f242.jpg,9.106239987484608e-155
2885387575_9127ea10f1.jpg,7.176381577237209e-155
2886411666_72d8b12ce4.jpg,0.6025286104785453
2890113532_ab2003d74e.jpg,9.975386110402101e-155
2891617125_f939f604c7.jpg,7.803659209895733e-78
2892995070_39f3c9a56e.jpg,8.534204031625306e-155
2893374123_087f98d58a.jpg,9.02610261204801e-155
2894217628_f1a4153dca.jpg,1.0009379942300742e-231
2900274587_f2cbca4c58.jpg,6.311514251575017e-155
2901074943_041aba4607.jpg,7.711523862191631e-155
2901880865_3fd7b66a45.jpg,1.4740564900137075e-231
2902269566_419d9f1d8e.jpg,0.5623413251903491
2905942129_2b4bf59bc0.jpg,1.3731144660140744e-231
2909875716_25c8652614.jpg,5.859491021246916e-155
2909955251_4b326a46a7.jpg,6.686350417856737e-232
2910758605_73a3f5a5c2.jpg,7.15819034963064e-155
2913965136_2d00136697.jpg,1.331960397810445e-231
2914206497_5e36ac6324.jpg,6.416038883891965e-155
2918769188_565dd48060.jpg,7.262123179505913e-78
2921094201_2ed70a7963.jpg,1.3109733799909448e-231
2922222717_12195af92d.jpg,1.583976781977924e-231
2922973230_5a769ef92a.jpg,6.7393716283177006e-155
2924259848_effb4dcb82.jpg,7.57965434483665e-155
2926233397_71e617f3a3.jpg,0.3655552228545123
2926595608_69b22be8d4.jpg,9.420708298915794e-155
2928152792_b16c73434a.jpg,1.4875195904069663e-231
2929506802_5432054d77.jpg,6.373704167435469e-155
2932740428_b15384f389.jpg,8.612150057732663e-155
293327462_20dee0de56.jpg,0.3864911638244346
2933637854_984614e18b.jpg,1.0962103931192249e-154
2933912528_52b05f84a1.jpg,4.1382219658909647e-78
2934359101_cdf57442dc.jpg,1.4875195904069663e-231
2938120171_970564e3d8.jpg,7.241926111174567e-155
2938747424_64e64784f0.jpg,9.53091075863908e-155
293879742_5fe0ffd894.jpg,0.4854917717073234
293881927_ac62900fd4.jpg,4.603819786215014e-78
2943023421_e297f05e11.jpg,6.8521466667561e-155
2944362789_aebbc22db4.jpg,8.557332335294228e-155
2944836001_b38b516286.jpg,1.3165594234639305e-231
2944952557_8484f0da8f.jpg,8.612150057732663e-155
2945036454_280fa5b29f.jpg,7.57965434483665e-155
2949982320_c704b31626.jpg,5.474320712955125e-232
2950905787_f2017d3e49.jpg,0.25336549464486463
2953015871_cae796b6e7.jpg,3.4077295621678842e-78
2963573792_dd51b5fbfb.jpg,7.657404561915943e-155
2966552760_e65b22cd26.jpg,1.2882297539194154e-231
2968182121_b3b491df85.jpg,0.488923022434901
2971431335_e192613db4.jpg,9.013778876140909e-155
2981702521_2459f2c1c4.jpg,6.7393716283177006e-155
2984174290_a915748d77.jpg,6.86809206056511e-78
2985679744_75a7102aab.jpg,1.4959003140449574e-231
2991575785_bd4868e215.jpg,9.035368920308834e-155
2991994415_504d1c0a03.jpg,7.831943305459358e-155
2991994607_06f24ec7a6.jpg,8.38826642100846e-155
2994179598_a45c2732b5.jpg,1.4147351699132998e-231
2999730677_0cfa1c146e.jpg,8.15394372921771e-155
300314926_0b2e4b64f5.jpg,7.711523862191631e-155
3003691049_f4363c2d5c.jpg,7.241926111174567e-155
3004823335_9b82cbd8a7.jpg,0.537284965911771
300550441_f44ec3701a.jpg,9.013778876140909e-155
300577375_26cc2773a1.jpg,8.156004405034412e-155
3006093003_c211737232.jpg,1.4488496539373276e-231
300922408_05a4f9938c.jpg,7.595569210207636e-155
3009644534_992e9ea2a7.jpg,5.6228231334895985e-155
3015863181_92ff43f4d8.jpg,6.8489908526642754e-155
3016606751_0e8be20abd.jpg,1.1399397362700166e-231
3017521547_f5ef8848e3.jpg,4.797597231912944e-78
3019842612_8501c1791e.jpg,8.166726842395623e-232
3024172109_a10198e1dd.jpg,1.5728604687011317e-231
3025549604_38b86198f5.jpg,1.4488496539373276e-231
3027397797_4f1d305ced.jpg,1.3568676344828118e-231
3028969146_26929ae0e8.jpg,4.3638512969692e-232
302983277_69a4e732e4.jpg,7.505697654413981e-155
3030294889_78b2ccbe51.jpg,7.241926111174567e-155
3030566410_393c36a6c5.jpg,9.711929667259895e-232
3040033126_9f4b88261b.jpg,1.2882297539194154e-231
3042380610_c5ea61eef8.jpg,7.176381577237209e-155
3044500219_778f9f2b71.jpg,1.1200407237786664e-231
3044536048_e615466e7f.jpg,1.331960397810445e-231
3044746136_8b89da5f40.jpg,1.384292958842266e-231
3045613316_4e88862836.jpg,1.2882297539194154e-231
3047264346_e24601bfbf.jpg,3.603235312613151e-78
3048597471_5697538daf.jpg,0.7825422900366437
3051384385_c5c850c1f8.jpg,1.2183324802375697e-231
3052196390_c59dd24ca8.jpg,1.5728604687011317e-231
3053743109_a2d780c0d2.jpg,1.2183324802375697e-231
3058439373_9276a4702a.jpg,1.4256605770826504e-231
3061481868_d1e00b1f2e.jpg,1.4740564900137075e-231
3062173277_bfb5ef4c45.jpg,9.97486269044271e-232
3064383768_f6838f57da.jpg,9.853445011990208e-232
3070011270_390e597783.jpg,4.603578218506236e-155
3070031806_3d587c2a66.jpg,4.583829695130767e-78
3071676551_a65741e372.jpg,9.97486269044271e-232
3072114570_e1c0127529.jpg,1.258141043412406e-231
3072172967_630e9c69d0.jpg,6.373704167435469e-155
307327914_f98f576adb.jpg,1.4256605770826504e-231
3074842262_62b1b2168c.jpg,1.384292958842266e-231
3079787482_0757e9d167.jpg,1.4256605770826504e-231
3080056515_3013830309.jpg,1.583976781977924e-231
308487515_7852928f90.jpg,1.384292958842266e-231
3085226474_62aba51179.jpg,1.40745738725685e-231
3085667767_66041b202e.jpg,9.97486269044271e-232
3085667865_fa001816be.jpg,1.2183324802375697e-231
3095225232_2e6e6dc92e.jpg,0.0
309687244_4bdf3b591f.jpg,1.4256605770826504e-231
3099923914_fd450f6d51.jpg,6.8489908526642754e-155
3100251515_c68027cc22.jpg,1.384292958842266e-231
3106026005_473a7b1c8c.jpg,7.657404561915943e-155
3107513635_fe8a21f148.jpg,8.38826642100846e-155
3108197858_441ff38565.jpg,6.8489908526642754e-155
3108732084_565b423162.jpg,6.227170448085464e-155
3109704348_c6416244ce.jpg,1.331960397810445e-231
311146855_0b65fdb169.jpg,1.4959003140449574e-231
3113322995_13781860f2.jpg,3.592852588639057e-78
3114944484_28b5bb9842.jpg,1.4740564900137075e-231
3115174046_9e96b9ce47.jpg,1.5319719891192393e-231
3116769029_f5a76f04ba.jpg,1.1200407237786664e-231
3119076670_64b5340530.jpg,1.384292958842266e-231
3119875880_22f9129a1c.jpg,7.711523862191631e-155
3121521593_18f0ec14f7.jpg,9.809321592636189e-155
3123351642_3794f2f601.jpg,1.4875195904069663e-231
3123463486_f5b36a3624.jpg,6.867731683891005e-155
3125309108_1011486589.jpg,7.241926111174567e-155
3128164023_ebe8da4c32.jpg,1.312834642906688e-154
3135504530_0f4130d8f8.jpg,0.21586404366478298
3138399980_d6ab8b2272.jpg,8.396161215621529e-232
3139160252_75109e9e05.jpg,4.763190587431609e-78
3139876823_859c7d7c23.jpg,1.384292958842266e-231
3141293960_74459f0a24.jpg,6.061838450024688e-155
3143155555_32b6d24f34.jpg,1.4256605770826504e-231
3143982558_9e2d44c155.jpg,1.154647032204335e-231
3145967309_b33abe4d84.jpg,1.331960397810445e-231
3149919755_f9272b10b3.jpg,4.335118471269586e-78
3150742439_b8a352e1e0.jpg,5.775353993361614e-78
3154641421_d1b9b8c24c.jpg,1.0244914152188952e-231
3155390408_8e1a81efb2.jpg,6.7393716283177006e-155
3155451946_c0862c70cb.jpg,5.728716644827669e-78
3155987659_b9ea318dd3.jpg,7.57965434483665e-155
3157847991_463e006a28.jpg,6.085166479973199e-232
